block,sort_plate,well,dil_fact,rand_id,line_id,lawn_note,censor,growth type,well_note,time_washed,date_sort,sorter_source_well,L1_VP604,L1_MA,L1_plus_VP604,L1_plus_MA,source_file,,,,
2,4,B04,5,298,,Partial Lawn,,normal,,2:30 PM,7-Jul,B4,410,56,75,2,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B05,5,299,,Partial Lawn,,normal,,2:30 PM,7-Jul,B5,479,1127,90,128,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B06,5,300,,Partial Lawn,,normal,,2:30 PM,7-Jul,B6,410,908,86,124,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B07,5,319,,Partial Lawn,,normal,,2:30 PM,7-Jul,B7,1164,308,331,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B08,5,320,,Partial Lawn,,normal,,2:30 PM,7-Jul,B8,532,885,83,54,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B09,5,321,,Partial Lawn,,normal,,2:30 PM,7-Jul,B9,445,786,115,22,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B10,5,322,,Partial Lawn,,normal,,2:30 PM,7-Jul,B10,639,394,199,39,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B11,5,323,,Partial Lawn,,normal,,2:30 PM,7-Jul,B11,651,248,198,1,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,B12,5,324,,Partial Lawn,,normal,,2:30 PM,7-Jul,B12,600,354,150,13,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C01,5,301,,,,normal,,2:30 PM,7-Jul,C1,468,1798,66,128,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C02,5,302,,Partial Lawn,,normal,,2:30 PM,7-Jul,C2,503,58,97,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C03,5,303,,,,normal,,2:30 PM,7-Jul,C3,1112,1598,102,148,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C04,5,304,,Full Lawn,,normal,,2:30 PM,7-Jul,C4,14,20,10,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C05,5,305,,Partial Lawn,,normal,,2:30 PM,7-Jul,C5,442,1011,78,89,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C06,5,306,,Partial Lawn,,normal,,2:30 PM,7-Jul,C6,494,85,63,1,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C07,5,325,,Partial Lawn,,normal,,2:30 PM,7-Jul,C7,556,500,93,78,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C08,5,326,,Partial Lawn,,normal,,2:30 PM,7-Jul,C8,679,471,198,45,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C09,5,327,,Partial Lawn,,normal,,2:30 PM,7-Jul,C9,694,86,226,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C10,5,,,,,normal,,2:30 PM,7-Jul,C10,0,1,1,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C11,5,329,,Full Lawn,,normal,,2:30 PM,7-Jul,C11,690,95,144,1,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,C12,5,330,,Partial Lawn,,normal,,2:30 PM,7-Jul,C12,658,327,246,18,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D01,5,307,,Full Lawn,,normal,,2:30 PM,7-Jul,D1,287,42,29,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D02,5,308,,Partial Lawn,,normal,,2:30 PM,7-Jul,D2,498,1106,103,71,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D03,5,309,,Partial Lawn,,normal,,2:30 PM,7-Jul,D3,591,1086,102,52,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D04,5,310,,Partial Lawn,,normal,,2:30 PM,7-Jul,D4,862,445,222,11,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D05,5,311,,Partial Lawn,,normal,,2:30 PM,7-Jul,D5,599,500,112,17,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D06,5,312,,Partial Lawn,,normal,,2:30 PM,7-Jul,D6,347,51,65,1,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D07,5,,,,,normal,,2:30 PM,7-Jul,D7,0,1,0,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D08,5,332,,,,normal,,2:30 PM,7-Jul,D8,937,760,162,57,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D09,5,333,,,,normal,,2:30 PM,7-Jul,D9,923,1335,102,59,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D10,5,,,,,normal,,2:30 PM,7-Jul,D10,2,3,0,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D11,5,335,,,,normal,,2:30 PM,7-Jul,D11,760,1361,85,84,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,D12,5,336,,Partial Lawn,,normal,,2:30 PM,7-Jul,D12,800,978,180,137,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E01,5,338,,Full Lawn,,normal,337 SKIPPED,2:30 PM,7-Jul,E1,601,99,112,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E02,5,339,,Partial Lawn,,normal,,2:30 PM,7-Jul,E2,717,81,129,2,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E03,5,340,,Partial Lawn,,normal,,2:30 PM,7-Jul,E3,677,69,137,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E04,5,341,,,,normal,,2:30 PM,7-Jul,E4,564,1013,113,90,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E05,5,342,,,,normal,,2:30 PM,7-Jul,E5,751,1581,75,101,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E06,5,343,,Partial Lawn,,normal,,2:30 PM,7-Jul,E6,475,61,87,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E07,5,362,,Partial Lawn,,normal,,2:30 PM,7-Jul,E7,804,414,275,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E08,5,363,,,,normal,,2:30 PM,7-Jul,E8,715,1432,71,56,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E09,5,364,,,,normal,,2:30 PM,7-Jul,E9,585,1535,66,158,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E10,5,365,,,,normal,,2:30 PM,7-Jul,E10,850,888,105,67,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E11,5,366,,Partial Lawn,,normal,,2:30 PM,7-Jul,E11,955,118,229,2,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,E12,5,367,,Partial Lawn,,normal,,2:30 PM,7-Jul,E12,0,959,22,285,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F01,5,344,,Partial Lawn,,normal,,2:30 PM,7-Jul,F1,668,110,149,2,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F02,5,345,,Partial Lawn,,normal,,2:30 PM,7-Jul,F2,509,806,84,114,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F03,5,346,,Partial Lawn,,normal,,2:30 PM,7-Jul,F3,809,530,173,12,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F04,5,347,,Partial Lawn,,normal,,2:30 PM,7-Jul,F4,335,73,60,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F05,5,348,,Partial Lawn,,normal,,2:30 PM,7-Jul,F5,685,710,157,53,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F06,5,349,,,,normal,,2:30 PM,7-Jul,F6,536,1488,57,85,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F07,5,368,,Partial Lawn,,normal,,2:30 PM,7-Jul,F7,906,186,243,4,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F08,5,369,,,,normal,,2:30 PM,7-Jul,F8,588,838,90,68,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F09,5,370,,,,normal,,2:30 PM,7-Jul,F9,518,1155,55,111,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F10,5,,,,,normal,,2:30 PM,7-Jul,F10,0,5,0,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F11,5,372,,,,normal,,2:30 PM,7-Jul,F11,1289,778,190,68,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,F12,5,373,,,,normal,,2:30 PM,7-Jul,F12,931,791,151,58,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G01,5,350,,,,normal,,2:30 PM,7-Jul,G1,916,730,155,82,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G02,5,351,,Full Lawn,,normal,,2:30 PM,7-Jul,G2,3,3,4,1,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G03,5,352,,Partial Lawn,,normal,,2:30 PM,7-Jul,G3,402,154,68,22,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G04,5,353,,Partial Lawn,,normal,,2:30 PM,7-Jul,G4,410,771,64,49,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G05,5,354,,Partial Lawn,,normal,,2:30 PM,7-Jul,G5,619,360,166,18,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G06,5,355,,Partial Lawn,,normal,,2:30 PM,7-Jul,G6,808,164,149,5,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G07,5,374,,Partial Lawn,,normal,,2:30 PM,7-Jul,G7,615,105,135,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G08,5,375,,,,normal,,2:30 PM,7-Jul,G8,967,955,133,69,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G09,5,376,,Partial Lawn,,normal,,2:30 PM,7-Jul,G9,687,1016,81,114,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G10,5,377,,,,normal,,2:30 PM,7-Jul,G10,872,246,194,2,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G11,5,378,,Partial Lawn,,normal,,2:30 PM,7-Jul,G11,864,578,241,26,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,G12,5,,,,,normal,,2:30 PM,7-Jul,G12,2,0,0,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H01,5,356,,Partial Lawn,,normal,,2:30 PM,7-Jul,H1,738,111,122,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H02,5,357,,Partial Lawn,,normal,,2:30 PM,7-Jul,H2,294,451,62,38,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H03,5,358,,Partial Lawn,,normal,,2:30 PM,7-Jul,H3,642,912,138,47,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H04,5,,,,,normal,,2:30 PM,7-Jul,H4,1,8,0,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H05,5,360,,Full Lawn,,normal,,2:30 PM,7-Jul,H5,758,117,213,0,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H06,5,361,,Partial Lawn,,normal,,2:30 PM,7-Jul,H6,640,273,160,10,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H07,5,379,,Partial Lawn,,normal,,2:30 PM,7-Jul,H7,758,550,242,16,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H08,5,380,,Partial Lawn,,normal,,2:30 PM,7-Jul,H8,662,676,148,46,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H09,5,381,,Partial Lawn,,normal,,2:30 PM,7-Jul,H9,577,292,130,36,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H10,5,382,,,,normal,,2:30 PM,7-Jul,H10,493,954,77,95,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H11,5,383,,Partial Lawn,,normal,,2:30 PM,7-Jul,H11,535,488,654,174,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,4,H12,5,,,,,normal,,2:30 PM,7-Jul,H12,5,8,6,4,20170707_Block2_Plate4_acquisition_1_1.processed,,,,
2,5,A01,5,385,,Partial Lawn,,normal,,4:10 PM,7-Jul,A1,748,100,143,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A02,5,386,,Partial Lawn,,normal,,4:10 PM,7-Jul,A2,579,38,130,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A03,5,387,,Partial Lawn,,normal,,4:10 PM,7-Jul,A3,1118,720,251,55,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A04,5,388,,Partial Lawn,,normal,,4:10 PM,7-Jul,A4,667,88,131,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A05,5,389,,Partial Lawn,,normal,,4:10 PM,7-Jul,A5,635,413,146,20,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A06,5,390,,Partial Lawn,,normal,,4:10 PM,7-Jul,A6,1154,800,271,54,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A07,5,409,,,,normal,,4:10 PM,7-Jul,A7,543,1087,94,116,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A08,5,410,,Partial Lawn,,normal,,4:10 PM,7-Jul,A8,1098,294,331,5,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A09,5,411,,Full Lawn,,normal,,4:10 PM,7-Jul,A9,254,38,64,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A10,5,412,,Partial Lawn,,normal,,4:10 PM,7-Jul,A10,1258,258,443,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A11,5,413,,Partial Lawn,,normal,,4:10 PM,7-Jul,A11,434,177,113,9,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,A12,5,414,,Partial Lawn,,normal,Contaminated W/ Bacteria,4:10 PM,7-Jul,A12,781,160,381,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B01,5,391,,,,normal,,4:10 PM,7-Jul,B1,1038,1014,147,59,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B02,5,392,,Partial Lawn,,normal,,4:10 PM,7-Jul,B2,762,260,228,9,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B03,5,,,,,normal,,4:10 PM,7-Jul,B3,0,0,1,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B04,5,394,,Partial Lawn,,normal,,4:10 PM,7-Jul,B4,729,156,162,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B05,5,,,,,normal,,4:10 PM,7-Jul,B5,1,4,0,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B06,5,396,,Partial Lawn,,normal,,4:10 PM,7-Jul,B6,327,37,74,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B07,5,415,,Partial Lawn,,normal,,4:10 PM,7-Jul,B7,612,315,180,24,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B08,5,416,,,,normal,,4:10 PM,7-Jul,B8,934,1210,142,147,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B09,5,417,,Partial Lawn,,normal,,4:10 PM,7-Jul,B9,917,225,247,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B10,5,418,,Partial Lawn,,normal,,4:10 PM,7-Jul,B10,903,218,242,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B11,5,419,,Partial Lawn,,normal,,4:10 PM,7-Jul,B11,719,478,226,43,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,B12,5,420,,Partial Lawn,,normal,,4:10 PM,7-Jul,B12,1235,476,403,6,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C01,5,397,,Partial Lawn,,normal,,4:10 PM,7-Jul,C1,894,94,234,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C02,5,398,,Partial Lawn,,normal,,4:10 PM,7-Jul,C2,979,178,237,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C03,5,399,,Partial Lawn,,normal,,4:10 PM,7-Jul,C3,658,184,156,11,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C04,5,400,,Partial Lawn,,normal,,4:10 PM,7-Jul,C4,568,435,165,52,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C05,5,401,,Partial Lawn,,normal,,4:10 PM,7-Jul,C5,847,320,200,25,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C06,5,402,,Partial Lawn,,normal,,4:10 PM,7-Jul,C6,977,272,308,13,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C07,5,421,,Partial Lawn,,normal,,4:10 PM,7-Jul,C7,1018,590,290,10,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C08,5,422,,Partial Lawn,,normal,,4:10 PM,7-Jul,C8,1105,535,336,22,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C09,5,423,,Partial Lawn,,normal,,4:10 PM,7-Jul,C9,567,924,113,116,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C10,5,424,,Partial Lawn,,normal,,4:10 PM,7-Jul,C10,872,380,205,17,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C11,5,425,,Partial Lawn,,normal,,4:10 PM,7-Jul,C11,603,326,128,26,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,C12,5,426,,Partial Lawn,,normal,,4:10 PM,7-Jul,C12,733,77,189,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D01,5,403,,Partial Lawn,,normal,,4:10 PM,7-Jul,D1,436,1264,48,126,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D02,5,404,,,,normal,,4:10 PM,7-Jul,D2,727,1545,88,85,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D03,5,405,,Partial Lawn,,normal,,4:10 PM,7-Jul,D3,1103,267,449,4,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D04,5,406,,Partial Lawn,,normal,,4:10 PM,7-Jul,D4,739,141,212,4,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D05,5,407,,Partial Lawn,,normal,,4:10 PM,7-Jul,D5,608,343,199,28,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D06,5,408,,Partial Lawn,,normal,,4:10 PM,7-Jul,D6,774,311,196,12,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D07,5,427,,Partial Lawn,,normal,,4:10 PM,7-Jul,D7,745,673,158,55,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D08,5,428,,Partial Lawn,,normal,,4:10 PM,7-Jul,D8,428,1023,84,171,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D09,5,429,,Partial Lawn,,normal,,4:10 PM,7-Jul,D9,769,212,207,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D10,5,430,,Partial Lawn,,normal,,4:10 PM,7-Jul,D10,893,340,343,9,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D11,5,431,,Partial Lawn,,normal,,4:10 PM,7-Jul,D11,520,131,105,3,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,D12,5,432,,,,normal,,4:10 PM,7-Jul,D12,573,1871,81,160,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E01,5,433,,Partial Lawn,,normal,,4:10 PM,7-Jul,E1,918,136,244,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E02,5,434,,Partial Lawn,,normal,,4:10 PM,7-Jul,E2,722,1178,93,75,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E03,5,435,,Full Lawn,,normal,,4:10 PM,7-Jul,E3,394,44,115,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E04,5,436,,Partial Lawn,,normal,,4:10 PM,7-Jul,E4,1310,463,389,6,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E05,5,437,,Partial Lawn,,normal,,4:10 PM,7-Jul,E5,706,1037,128,102,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E06,5,438,,Partial Lawn,,normal,,4:10 PM,7-Jul,E6,1125,350,335,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E07,5,457,,Partial Lawn,,normal,,4:10 PM,7-Jul,E7,1075,349,248,13,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E08,5,458,,,,normal,,4:10 PM,7-Jul,E8,452,825,93,89,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E09,5,459,,Partial Lawn,,normal,,4:10 PM,7-Jul,E9,331,761,73,116,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E10,5,460,,Partial Lawn,,normal,,4:10 PM,7-Jul,E10,823,62,205,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E11,5,461,,,,normal,,4:10 PM,7-Jul,E11,815,1737,93,154,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,E12,5,,,,,normal,,4:10 PM,7-Jul,E12,1,0,0,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F01,5,439,,Partial Lawn,,normal,,4:10 PM,7-Jul,F1,473,56,110,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F02,5,440,,Partial Lawn,,normal,,4:10 PM,7-Jul,F2,830,191,260,6,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F03,5,441,,Partial Lawn,,normal,,4:10 PM,7-Jul,F3,631,192,135,8,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F04,5,442,,partial Lawn,,normal,,4:10 PM,7-Jul,F4,759,112,185,1,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F05,5,443,,Partial Lawn,,normal,,4:10 PM,7-Jul,F5,218,301,57,52,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F06,5,444,,Partial Lawn,,normal,,4:10 PM,7-Jul,F6,555,216,147,13,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F07,5,463,,,,normal,,4:10 PM,7-Jul,F7,1026,1153,123,97,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F08,5,464,,Partial Lawn,,normal,,4:10 PM,7-Jul,F8,1154,507,273,28,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F09,5,465,,Partial Lawn,,normal,,4:10 PM,7-Jul,F9,771,774,156,37,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F10,5,466,,Partial Lawn,,normal,,4:10 PM,7-Jul,F10,140,58,35,5,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F11,5,467,,Partial Lawn,,normal,,4:10 PM,7-Jul,F11,724,842,114,79,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,F12,5,468,,Partial Lawn,,normal,,4:10 PM,7-Jul,F12,209,557,61,59,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G01,5,445,,Partial Lawn,,normal,,4:10 PM,7-Jul,G1,1027,215,272,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G02,5,446,,Partial Lawn,,normal,,4:10 PM,7-Jul,G2,954,456,280,13,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G03,5,447,,Partial Lawn,,normal,,4:10 PM,7-Jul,G3,582,100,137,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G04,5,448,,Partial Lawn,,normal,,4:10 PM,7-Jul,G4,5,1447,33,211,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G05,5,449,,,,normal,,4:10 PM,7-Jul,G5,637,1000,79,83,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G06,5,450,,Partial Lawn,,normal,,4:10 PM,7-Jul,G6,2,890,23,131,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G07,5,469,,Partial Lawn,,normal,,4:10 PM,7-Jul,G7,543,229,91,16,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G08,5,470,,Full Lawn,,normal,,4:10 PM,7-Jul,G8,38,73,20,8,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G09,5,471,,Partial Lawn,,normal,,4:10 PM,7-Jul,G9,675,138,107,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G10,5,472,,,,normal,,4:10 PM,7-Jul,G10,847,1128,112,78,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G11,5,473,,Partial Lawn,,normal,,4:10 PM,7-Jul,G11,947,124,164,6,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,G12,5,474,,,,normal,,4:10 PM,7-Jul,G12,275,1025,38,66,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H01,5,451,,Partial Lawn,,normal,,4:10 PM,7-Jul,H1,778,158,217,7,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H02,5,452,,Partial Lawn,,normal,,4:10 PM,7-Jul,H2,775,175,148,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H03,5,453,,Partial Lawn,,normal,,4:10 PM,7-Jul,H3,806,1049,228,140,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H04,5,454,,,,normal,,4:10 PM,7-Jul,H4,622,1063,77,132,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H05,5,455,,Partial Lawn,,normal,,4:10 PM,7-Jul,H5,968,575,216,21,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H06,5,456,,Partial Lawn,,normal,,4:10 PM,7-Jul,H6,1074,353,228,0,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H07,5,475,,,,normal,,4:10 PM,7-Jul,H7,757,1039,96,98,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H08,5,476,,,,normal,,4:10 PM,7-Jul,H8,595,1087,92,104,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H09,5,477,,Partial Lawn,,normal,,4:10 PM,7-Jul,H9,589,302,135,32,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H10,5,478,,Partial Lawn,,normal,,4:10 PM,7-Jul,H10,1310,200,334,2,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H11,5,479,,Partial Lawn,,normal,,4:10 PM,7-Jul,H11,677,66,117,3,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,5,H12,5,480,,,,normal,,4:10 PM,7-Jul,H12,385,1870,65,167,20170707_Block2_Plate5_acquisition_1_1.processed,,,,
2,6,A01,5,481,,,,normal,,5:11 PM,7-Jul,A1,1309,1227,168,127,20170707_Block2_Plate6_acquisition_1_1.processed,,,,
2,6,A02,5,482,,Partial Lawn,,normal,,5:11 PM,7-Jul,A2,1624,400,550,4,20170707_Block2_Plate6_acquisition_1_1.processed,,,,
2,6,A03,5,,,,,normal,,5:11 PM,7-Jul,A3,2,3,0,0,20170707_Block2_Plate6_acquisition_1_1.processed,,,,
2,6,A04,5,484,,,,normal,,5:11 PM,7-Jul,A4,1939,1124,257,98,20170707_Block2_Plate6_acquisition_1_1.processed,,,,
